"id","best_price_ethdai","lastbid_osm_price_ethusd","osm_price_ethusd","lot","lastbid_timestamp","lastbid_datetime","lastbid_blockNumber","bidCount","lastbid_txHash","lastbid_txCost_USD","gasPrice_GWei","timestamp","datetime","blockNumber","lastbid_blocks_before","txCost","state","san_price_ethusd","san_price_daiusd","osm_profit","osm_profit_ratio","san_profit","san_profit_ratio","sanosm_price_diff"
49,144.314854,148.80338582677166,148.67031496062992,0.1566630436101209,1574424648,"2019-11-22T12:10:48.000Z",8980333,2,"0xea11d2dfcf22065ea1893ff00e2e69ca7816aaf5fd0827c855bcbd80700ba43d",0.6673184559602363,24,1574425558,"2019-11-22T12:25:58.000Z",8980398,-65,0.18298937046614172,"CLOSED",150.03089659419334,1.0101610902,4.355460960629927,0.02929610367599824,5.71604259419334,0.0380991030777761,1.360581633563413
50,144.314854,148.80338582677166,148.67031496062992,0.15665976898868755,1574424648,"2019-11-22T12:10:48.000Z",8980333,2,"0x4d99ea168180ef0b08478d05e0817b495dc653c884b7362b6534e23b98a26f89",0.6673184559602363,24,1574425558,"2019-11-22T12:25:58.000Z",8980398,-65,0.18298937046614172,"CLOSED",150.03089659419334,1.0101610902,4.355460960629927,0.02929610367599824,5.71604259419334,0.0380991030777761,1.360581633563413
51,144.31485399999997,148.80338582677166,148.67031496062992,0.1566546922625394,1574424648,"2019-11-22T12:10:48.000Z",8980333,2,"0x0a42d968ff0cd4daa117bd0d95ac574ccb7f4f657dd223cef47176886498c433",0.6673184559602363,24,1574425558,"2019-11-22T12:25:58.000Z",8980398,-65,0.18298937046614172,"CLOSED",150.03089659419334,1.0101610902,4.355460960629955,0.02929610367599843,5.716042594193368,0.038099103077776295,1.360581633563413
52,144.153834,148.7829133858268,148.66622047244095,39.333310079151445,1574424833,"2019-11-22T12:13:53.000Z",8980343,2,"0xb9f57658066cba84cdfbd0de0486cd434e95c4050a00f4dbcc7cd85078387b8a",0.7117084223659843,24,1574425590,"2019-11-22T12:26:30.000Z",8980400,-57,0.18298433080629922,"CLOSED",150.0580496743,1.0101610902,4.512386472440966,0.03035246647221687,5.904215674300019,0.039346210930470436,1.3918292018590535
53,144.154804,148.76653543307089,148.62118110236221,0.15682116835641866,1574424950,"2019-11-22T12:15:50.000Z",8980351,2,"0x7e6cd282590429ea1fe4384c25ee3d5afcf149509cfe3c5112d547669a2442a5",0.6671531979744095,24,1574425851,"2019-11-22T12:30:51.000Z",8980422,-71,0.18292889454803152,"CLOSED",150.29309413201003,1.0101610902,4.466377102362202,0.03005208994595463,6.138290132010013,0.040842130288557654,1.6719130296478113
54,144.15480399999998,148.76653543307089,148.62118110236221,23.520925217549575,1574424950,"2019-11-22T12:15:50.000Z",8980351,2,"0xa8fec7b582aa18851fe0e79e71f440f1cdc7b97caf356c4f2f4bff8cbd339ce9",0.6671531979744095,24,1574425851,"2019-11-22T12:30:51.000Z",8980422,-71,0.18292889454803152,"CLOSED",150.29309413201003,1.0101610902,4.46637710236223,0.030052089945954822,6.138290132010042,0.04084213028855784,1.6719130296478113
55,144.154804,148.76653543307089,148.62118110236221,0.15680293691696384,1574424950,"2019-11-22T12:15:50.000Z",8980351,2,"0x68ceeb2fe76c23e7a51055b83bfacd0074ff795b15a590a94ab5ffc52c12130f",0.6671531979744095,24,1574425851,"2019-11-22T12:30:51.000Z",8980422,-71,0.18292889454803152,"CLOSED",150.29309413201003,1.0101610902,4.466377102362202,0.03005208994595463,6.138290132010013,0.040842130288557654,1.6719130296478113
56,144.154804,148.76653543307089,148.62118110236221,0.1567919118670683,1574424950,"2019-11-22T12:15:50.000Z",8980351,2,"0x0f81f81091fe5d514e28266ab4da4669e8a799530c9d0c191d2efda1c85d9e50",0.6671531979744095,24,1574425851,"2019-11-22T12:30:51.000Z",8980422,-71,0.18292889454803152,"CLOSED",150.29309413201003,1.0101610902,4.466377102362202,0.03005208994595463,6.138290132010013,0.040842130288557654,1.6719130296478113
57,144.154804,148.76653543307089,148.62118110236221,0.1567900968262515,1574424950,"2019-11-22T12:15:50.000Z",8980351,2,"0xb784d4a221676c772e9cc14935d127435a30a21a797b4468a2a894295dd6d7ba",0.6671531979744095,24,1574425851,"2019-11-22T12:30:51.000Z",8980422,-71,0.18292889454803152,"CLOSED",150.29309413201003,1.0101610902,4.466377102362202,0.03005208994595463,6.138290132010013,0.040842130288557654,1.6719130296478113
58,144.15480400000004,148.76653543307089,148.62118110236221,0.15677935501494486,1574424950,"2019-11-22T12:15:50.000Z",8980351,2,"0xed4f031b776d349bc4d16ad6ea1f73c225f4a0393af313933463a47fa04f352f",0.6671531979744095,24,1574425851,"2019-11-22T12:30:51.000Z",8980422,-71,0.18292889454803152,"CLOSED",150.29309413201003,1.0101610902,4.4663771023621734,0.03005208994595444,6.138290132009985,0.04084213028855747,1.6719130296478113
